Review ID,Product Id,User Id,Summary,Text,Product Score
368054,B003B3OOPA,A1LU790IBTC5LE,smooth and creamy!,"Really was surprised about the taste!Not what I was expecting.There may be others even better,and I will try them all.But as usual.....any thing that's good for you is expensive,That's why poor people will never be healthy.",5
368055,B003B3OOPA,A2P9AU6QFLO854,"I don't eat it, but I love it for my skin and hair!","People usually use coconut oil for food consumption, but I don't because I eat low-fat and get what I need by consuming small amounts of whole nuts, seeds or avocado.  Oil is not a whole food and is pure saturated fat. You may want to debate me on this, but I am not open to change my view (I have studied up on this and know I feel much better and have more energy without loading up on lots of fat and protein).<br /><br />I prefer to use this oil for my hair and as a moisturizer for my body.  It has a great smell (I think about the coconut butter people use when they go to the beach) and it is certified organic.  It make my hair and skin feel soft and silky and lasts a long time, as I have the same container for almost a year.",5
368057,B003B3OOPA,A2MMO0TAJOVWSL,good stuff,This is exactly what I was looking for and it is exactly what was described in the listing info so I am very pleased and would recommend this product to others.,5
368058,B003B3OOPA,A32R0GW071VGE9,Wish I had Found This a Long Time Ago!,"This coconut oil is the perfect moisturizer for both my hair and skin. I have been searching for a solution for dry skin and hair that did not involve a concoction slop of chemical madness. Massage this into your skin after a hot shower or before bed for great results. It also works great as a hair moisturizer and I even use it for hot oil treatment. Coconut oil absorbs very well into my hair without leaving it greasy (a little goes a long way). Make sure to put it on last as a sealant for any other moisturizers that you use. I feel a lot better knowing that something I am putting onto my skin and absorbing into my bloodstream does not contain a mass of impossible to pronounce ingredients. My only advice is that you find some kind of bottle to put it in or mix it into your favorite lotion. I rinsed out an empty shampoo bottle. I find that at room temperature, constantly dipping your hand in gets kind of messy. I love it!",5
368059,B003B3OOPA,A1LHQN8NDKOGWV,an excellent prodect,"When the first time I triad this coconut oil, I love it. I use it in my hair and now is much moisturizer, shiny and less shell than ever. Totally until now, I ordered 4 of this products. Highly highly recommended",5
368060,B003B3OOPA,A3DTNINKMCO9OH,I first got this for baby's eczema...,"I was looking for natural moisturizers that alleviate symptoms of eczema and I came across this coconut oil.  My baby is 5 months old and after 24 hours of applying this oil from head to toe, his red patches were significantly reduced.  My whole family was amazed at the results.  No, it is not a cure but it is a good moisturizer to use on a baby with eczema, espeically for the face since my baby sucks on his hands, rubs it all over his cheeks and then takes it right back into his mouth.<br />I decided to take 3 tsps a day (now a bit more because I love the taste and texture so much) as a supplements since it has antifungal and lots of lauric acid (found in breastmilk) which strengthens the immune system.  I was hoping that some of it will get passed on to my milk and help my son fight his eczema from the inside.  Actually, I read that eating just 3 tsps a day, the lauric acid content in breastmilk jumps up from 3% to 9%.  As far as the results, I don't know if the coconut oil through my breastmimlk helped him but I sure got hooked!  I love the taste, texture, and look forward to taking my suuplemental tlbs.  I plan to bake with it this weekend and have asked my husband to use it for cooking as well.  I've rubbed some on my hands and face and it feels really soft and well moisturized.  I haven't tried it in my hair yet but plan too.  When I told my coworkers about my new obsession, they seemed a bit confused but really, read about the countless benefits and see how easy it is to substitue coconut oil for so many of your daily care and food.  I'm ordering the 54oz tub from a different brand from amazon today.",5
368061,B003B3OOPA,ACQ3MAD0IWAYP,This is great stuff with the coconut aroma,Great stuff. I had ordered the one by NOW which is best for hands and feet. This product is good for cooking.,5
368062,B003B3OOPA,A3LBK3TI89AT4C,Coconut,I bought this for my 73 year old dad he had seen it on a commercial and thought it looked like good stuff..he is very pleased with it,5
368063,B003B3OOPA,A20KHETIOZEJCL,great stuff,I love it.  You will too.  What's not to love :)  IT IS WHAT IT IS. Nothing more; nothing less.,5
368065,B003B3OOPA,A3IX5ZKGGYUGLF,AMAZING,"Trying to find a natural alternative for my acne I came across this and hooked Since my first day of college my face that was once flawless exploded into acne (I was 18 then). It hurt, throb, left scars, terrible blemishes, cystic acne along my cheek and chin area, very oily t-zone, large pores on my cheeks, blackheads and dry patchy areas. Worse thing about it I had new ones almost everyday and my chest and acne were the same.<br />Desperate I read up all the natural benefits in using coconut oil internally and externally and it i knew it wouldn't hurt to try. My face was terrible as it is. Anyway when I started applying this externally, my back and chest acne lessen within a month and a half. I have to say it didn't disappear like magic however I notice my skin felt smoother, my skin tone was more even than before,my dry patchy area disappeared and best of all less acne. But my cystic acne still kept coming.<br />So determined I changed my chemical based products into 100% natural. Basic natural cleanser, toner, and moisturizer which is my bestfriend coconut oil and also a healthy diet. Within 6 months of using this externally and internally my face is completely clear with only a once and while breakout and I'm currently 1 month away from being 20 and almost getting to flawless. Except my acne scars is a huge problem for me for the moment.<br />My sisters and I also use it for deep hair conditioning, and some facial treatments.<br />Coconut Oil is creamy and delicious as well. I love eating this with my toast and putting it in my favorite coconut chicken curry. I've noticed when eating coconut oil or just adding it into my food my appetite isn't as big as it was before. Not sure if its because its a healthy type of fat.But anyway I absolutely love, love , love this product.<br /><br />however with the acne part, its not for everyone. I'm fortunate enough that this work wonderfully for me. But it wouldn't hurt to try. Its affordable and no harsh chemicals added at all.",5
368066,B003B3OOPA,A271RKAJYR1OJ0,Miracle oil,"This coconut oil is sweet & delicious. I eat it straight out of the jar, use it as lotion, use it on my hair & I even put it on my dogs. They have skin issues & applying the oil topically as well as feeding it to them healed their skin in a matter of days. Using it on my face instead of lotion is clearing my combination skin up. It's like a miracle oil. Highly recommend it.",5
368067,B003B3OOPA,A1SGUI3RORSZ33,"Delicious and Fresh, no complaints in regards to the product quality...BUT","I love this coconut oil, I ordered 4 quantities and all of them were super fresh and tasted very delicious. The texture was great and it's a joyous treat to use every time. Coconut oil has many uses, but I use it mainly as a dietary supplement. I use it to cook my morning eggs or sauteing vegetables with the omelet, add some to my oatmeal every morning, put a little in my tea or coffee, add some to my protein or fruit shakes, or just take it by the spoonful which is melt in your mouth deliciousness.<br />I am a very active person and a health nut, and I follow a low-carb diet and way of life, so I put great emphasis on consuming lots of quality oils and fats in my diet. Coconut oil makes the perfect addition. I am 100% satisfied with the quality of this coconut oil.<br /><br />However, having said all of this, one thing that I wish was different about the product was the package. The jar is plastic and my limited knowledge in chemistry points me to the old knowledge that ""like dissolves like""... and since oils and plastics are both derived from nonpolar substances, this leads me to worry that there will be plastic leaking into the oil. Albeit this is a tremendously slow process, nonetheless it still makes me second guess coming back to this product and purchasing a brand that uses glass jars instead. If they change their packaging methods, I will have no problem purchasing this brand again. Although, I did not take off any stars for this reason because most coconut oil packages these days seem to come in plastic containers, so it wouldn't be fair to rate this brand less than others.<br /><br />One thing that I have done to lessen my worry is to refrigerate the oil so that it solidifies. My rationale behind this is that less oil is in contact with the plastic container when the oil is solidified because only the edges touch as opposed to a liquid form, which is constantly mixing and makes more surface area contact. I actually like to take my coconut oil when solidified because I like how it melts slowly when eaten and you can savor the taste better.<br /><br />I hope this helped others.",5
368069,B003B3OOPA,A389KK46AH771B,One of my New Kitchen Staples,"There was a time when I went out of my way to avoid coconut oil - I'm not quite sure if I was confusing it with palm oil, or if medical science was actually lumping it together with all the other saturated fats as a dietary NO-NO.  Of course that's all changed now, and coconut oil is recognized as one of the 'good' oils - but it was still only recently that I had a chance to try it for myself.  Wow!  It's great stuff.<br /><br />Coconut oil has a unique quality in that it has a melting point of 76 degrees, F - and out here where I live (Oregon), that means I seldom see it as a liquid oil (even in summer) - but that's fine with me, for one of the things I like using it for is in biscuits and pie crust, and for those, it has to be solid - and as a solid fat, coconut oil is quite hard (really hard!), even when close to 75 degrees - and for that reason, it is much better for use in baking, where a hard fat works much better than a soft one.<br /><br />But another characteristic of coconut oil that I love is its flavor and aroma - when you open the jar and stick your nose down in it, you are enveloped in the beauty of the coconut's best element, its aroma - its almost frightening how beautiful that smell is.  Maybe it's just me, but that aroma literally sends me to the tropics each time I open the jar.<br /><br />And then there's the flavor.  Most fats have little or no flavor - in fact, as cooks we've been taught to use a fat with no flavor in our cooking.  However, we all know that many fats are flavor!  And if we remove the fat, we lose much of the flavor.  Well friends, coconut oil is a fat with super flavor!  Anything you make with it will have the subtle flavor of the topics - I use it when I make rice, when I do S E Asian dishes and curries, and to make great scrambled eggs.  When you begin using it, coconut oil will open new doors of creativity in your cooking - and you will love it too.",5
368070,B003B3OOPA,A1B7VXI3V136FN,Delicious,I don't know about the health benefits yet. i just know it tastes great right out of the jar and spread on crackers.,5
368071,B003B3OOPA,AXTN7YDAXMPAE,great product,Too bad i didn't know about this stuff sooner. It has done wonders for my skin hair and nails. I don't know about cooking with it because I rarely cook but maybe in the future. I love this stuff!!,5
368072,B003B3OOPA,AGO8L0LT7IV9Y,"Tastes Good, Great Price, May Help Your Health","I came across some research that suggested organic extra virgin coconut oil might help people suffering from Alzheimer's.  Before giving it to my parents, I decided to test it myself to see how it tasted and to check for side effects.  A visit to the health food store and I was ready to check it out.<br /><br />Honestly, it has replaced butter and olive oil in most of my applications, becoming my fat of choice.  It may all be in my head, but I am convinced I am ""sharper"" when taking it.  My parents are getting about a tablespoon a day, and enjoy it on bread as a treat.  They are more alert than they were more than a year ago - I can't prove it's because of the coconut oil, but it's the only thing we've changed.  Draw your own conclusions....<br /><br />When I found Nature's Way at Amazon, the price blew me away.  When I read about the subscription program (save some $ and get free freight), I decided to try it.  Getting 16 ounces is convenient, and having it come regularly with free shipping (even though it's less than $25) makes it a great value...and it tastes better than the stuff I'd gotten at the health food store.<br /><br />Heck, it's under $10 - give it a try!",5
368073,B003B3OOPA,AZ0QC2GDDP6OK,Topical miracle...!!,"After doing a lot of research on coconut oil, I knew I had to give it a try. The product arrived quickly and as a liquid (I live in FL and it is summer- i expected this), and the smell is just sooooo delicious!!I have not used it in cooking yet, as I started using it topically and want to order a separate batch to cook with, but I have to say I am completely BLOWN away by the effects it has had on my skin already. I am a fair skinned female and have always been a target for mosquitoes. For most of my life I have been embarrassed by the multiple and never ending itchy, ugly bug bites and rashes these annoying little things have left on my skin. (mostly my ankles and legs) and am sometimes reluctant to wear shorts, dresses, and things that don't cover my legs (Which can be very difficult, considering just how HOT it is in FL)because it makes me feel self conscious and less confident about myself.<br /><br />Naturally, when I received the product the first place I started lathering it onto was my feet and legs, and I continued to do this several times a day. I WISH I had taken a before and after photo, as I did NOT expect the results to turn out as they did. Within 2 days, many of the little red spots had COMPLETELY disappeared. Furthermore, the scars and marks that were left from previous encounters have started to fade and are becoming less noticeable each day. Mind you, I have only been using the stuff for about 2 weeks. But like I said, I am completely blown away by the effects thus far. Additionally, I have started to apply the oil to a few moles that I have, and am very excited to see if there are any results in a few weeks (I will follow up with this post as needed)<br /><br />I order items frequently from amazon.com, and do not have the time to review many of the things I purchase. However, the effects from the coconut oil literally seemed to good to be true and now I know why many others have felt the need to 5 star review this product as well. I am a pharmacy student who is turning more and more to alternative treatments and natural remedies every day. I can not wait to be able to educate the public in regards to products such as this. And did I mention? I wore shorts to work for the first time the other day; no more self esteem issues, and my confidence is skyrocketing :)",5
368074,B003B3OOPA,A3M4WM50O9DL4V,"Great in Coffee, Oatmeal and Shakes!!","I am trying this coconut oil as a dietary supplement. By itself, 1 Tbsp tastes very rich and coco-nutty. Too rich for me so, I decided to put it in a cup of coffee. It was delicious!! I used Columbian coffee (Green Mountain, Fair Trade Select K-Cup), sugar and some hemp milk (Pacific Natural Foods). That is definitely a keeper!! If you don't drink coffee, I'm sure it would work great in a cup of hot cocoa as well.<br /><br />Later, I decided to try it in some oatmeal. I mixed the following into a cup of cooked oatmeal: 1/2 Tsp cinnamon, 2-3 Tsp sugar, 1 Tbsp coconut oil. When the coconut oil melted completely, I added 3-4 Tbsp hemp milk to cool it down. My taste-buds were amazed!! Tomorrow, I will try this with raisins. Mmmmm.<br /><br />We make a lot of fruit shakes at our house and I've had coconut in them before, so I know this will taste great in a shake too. Here's the recipe I'm going with: Banana, Cantaloupe, Orange Juice, Ice, Hemp Milk, Honey (maybe) and Coconut Oil.<br /><br />I still have to find one more meal that I can add this to in order to keep up with the recommended 4 x 1 Tbsp daily dosage, but I'm sure it will be no problem to find something else that this goes well with.",5
368075,B003B3OOPA,A1WYN34P78KAT9,Used for hair/scalp,I used this to make my home made hair and scalp products. It was easy to work with melted well and solidified as expected. The smell was also as expected... Just like coconut! Will buy again!,5
368076,B003B3OOPA,A3UL6W4MVN7ZZ5,Coconut oil was given a bad rep,"I was diagnosed as a borderline diabetic two years ago, and also have borderline cholesterol problems.  When going over my dietetic guidelines, the nurse suggested that I use coconut oil.  I was shocked!!!  I remember when the cholesterol police had coconut oil removed from the movie theaters because it was a bad fat.  Shows you what they new...just like they said you shouldn't have more than 1 or 2 eggs a week, or you should give up caffinated coffee.  And now they've discovered that was all a bunch of bull.  I tried to find this oil in my local Jewel supermarket today, but they had no coconut oil.  They had probably 20 different kinds of oils...ones you couldn't even imagine...but no coconut.  So, I thought...hmmm..I'll bet Amazon has it.  I can't wait till it gets here so I can have my favorite snack made just a little bit more healthfully...popcorn.",5
368077,B003B3OOPA,ALTOSSVV7PSR,Yummy coconut oil!,"After being refered to this product, I looked everywhere for it.  This is a wonderful thing for the body, both outside and in.",5
368079,B003B3OOPA,AKZLZ9ODK755Q,wonderful oil,I loved this oil. I have never seen an oil like this with a good smell. I couldn't believe it's gonna be like this and my hair smells coconut.,5
368080,B003B3OOPA,A3PRIMOSIGDCNN,SMELLS WONDERFUL-NOT IN A GLASS JAR,"SMELLS WONDERFUL-BUT NOT IN A GLASS JAR<br />HAVEN'T USED IT MUCH YET, EXCEPT FOR ""OIL PULLING"" SEE SHOW ON THE NaturalNews Talk Hour, Dr. Bruce Fife (reveals the amazing power of coconuts) SORRY THE REVIEW ORIGINALLY SAID GLASS JAR SO I CORRECTED THAT",5
368081,B003B3OOPA,A3AXFT3RQM57DU,Great!,This is very good product for people trying to get rid of bad bacteria naturally! Take 3 tbs a day.,5
368086,B003B3OOPA,A1MF9AZ6J83BHX,luv luv,"this stuff is awesome just got back from the beach and it worked great as a sunscreen..no burn..wonderful,i have also been taking a spoon on my morning toast i am addicted.luv luv...",5
368090,B003B3OOPA,A3PQGO6V5M2CR5,Great Coconut Oil to use,"This product is great to use if you want to deep condition your hair and scalp with it.  I used the coconut oil along with the Suave Professional hair conditioner, put a plastic cap on my head and sat under the hair dryer for thirty-minutes with the hair dryer on the low setting, and noticed that my hair was much softer and easier to manage.  I have been natural for about a year and six months or longer (without a perm in my hair).  Since I noticed a difference in my hair I wanted to make sure that my hair was softer because of the coconut oil, because I had just started using the Suave Professional conditioner; so when it was time to shampoo my hair again, I put the same conditioner on my hair sat under the hair dryer for thirty minutes with the setting on low as usual without the coconut oil on my hair and noticed that my hair was not as soft as when I used the coconut oil on my hair in addition to the conditioner.  My hair was still soft, not to imply that Suave Professional is not a good conditioner and didn't make my hair soft.  However, my hair seemed much softer when I used the coconut oil and the conditioner on my hair.  It is also great to use on the scalp as well.  Usually when I grease my scalp with sulfur 8 fresh hair & scalp conditioner (in the yellow jar with the blue cap) after washing and conditioning my hair within three to four days I wash and grease my hair again because my scalp no longer feels clean.  Since I started greasing my scalp with the coconut oil first, just a very little on the scalp area, then put the sulfur 8 fresh hair and conditioner on my scalp on the same scalp area where I put the coconut oil, my scalp feels healthier; after only two treatments of greasing my hair with the coconut oil and sulfur 8.  I am assuming that using the coconut oil with any conditioner and any hair grease will make the hair and scalp feel healthier, softer and easier to manage.  I highly recommend using this product or any other coconut oil if you want to use the product to help with the conditioning of your hair and/or scalp.",5
368095,B003B3OOPA,A2AS889M5PMZNZ,Muy bueno,"Honestamente este aceite de coco, no tiene que envidiarle nada al ""Barlean's Organic Oil"", ambos tienen el saber muy similar la unica diferencia que encontre fue el precio.",5
368104,B003B3OOPA,A1LJJ0RBQC2A69,Great Unintended uses!,"I'll keep this short, this product is great. Best anal lubrication money can buy. I'd like to warn people however, this term ""extra virgin"" does not give one their virginity back nor grant them powers over anal virgins.",5
368108,B003B3OOPA,A1DIYN6WXS430U,Amazing,"This oil is AWESOME! It solidifies in the appropriate temperature and does amazing things to my hair. I slept with the oil from the middle to my ends for several nights and already felt as though my ends were stronger and healthier.<br /><br />I didn't use it for cooking, as most reviews I've read did, but I DID use it in:<br /><br />- my long Asian locks<br />- my hot sultry baths (yummy!)<br />- and my skin<br /><br />ALL of which were incredibly beneficial! PLEASE try! Such a good deal, lasts forever -- As I live in Santa Barbara and have access to some amazing beaches, I EVEN used it for outdoor tanning!",5
368110,B003B3OOPA,A2EIDL9KC24KBE,"Curbs Your Appetite, Gives You Energy & Makes You Regular!","I decided to order this product after reading a few books about the benefits of coconut oil.  I received this product about two weeks ago & here are my observations:<br /><br />1)  It totally curbs my appetite and gives me a sense of satisfaction so I don't have to eat every couple of hours.<br /><br />2)  It gives me so much energy!  I usually have to drink two cups of green tea to get me going & maybe a cup of coffee if it's a very busy day but since I started using coconut oil, my energy level is higher and I get a lot more done without burning out.<br /><br />3)  It made me regular, not to be too detailed but you will have a movement after almost every meal.<br /><br />4) No morning breath!<br /><br />5)  Soft, silky skin & hair.<br /><br />6)  No toothache.  I had a cap that came loose so I had my dentist bond it back on but it kept bothering me as if it was infected or something but since I started using coconut oil, whatever was going on is totally healed.<br /><br />We are on our 2nd bottle already!  I love it so much I also use it as moisturizer, just be careful when applying it to your shoulders, especially if you have long hair, it will make your hair greasy.<br /><br />I hope you have the same positive experience.",5
368111,B003B3OOPA,A372XGNN8NBS7J,Awesome product!,"My Mother was diagnosed with Alzheimer's two or three years ago and didn't even seem much like my Mother anymore.  I started giving her the coconut oil slowly--just a teaspoon a couple of times a day at first, but graduated that upward to at least three tablespoons per day--and my Mother gradually appeared again.  If you have a loved one with Alzheimer's disease or other types of dementia, you should do some research on that.  It is worth the bother!  The product smells and tastes really great!<br /><br />The service has also been great!  I have it scheduled to deliver a certain amount of the product at a certain time interval.  I don't have to bother to remember to reorder it.  It comes like clock-work!",5
368112,B003B3OOPA,A3T1LD0C65QCWK,Great for hair care and for cooking,"I'd suggest to buy TWO containers, one for hair use and one for cooking use. I originally bought this to use on my daughter's hair -- she fussed a bit about leaving it in her hair for two hours, but the results were amazing, far better than any conditioner we've tried on her hair.<br /><br />I don't care for the taste of this oil on toast but it's terrific for frying -- eggs, hash browns, greasing the griddle for pancakes -- superior results, better than butter, better color, better taste. It's pretty much a 1:1 replacement for butter. Very pleased with this product.",5
368113,B003B3OOPA,A39JG126NWVWKX,Wow where has coconut oil been all my life - just Google the health benefits and be amazed!,"This is my first experience with coconut oil. I heard about it and read up online and was amazed at the health benefits. I found this brand to have the best reviews/price so I went with it. I'm getting ready to purchase my 3rd one in as many months. It has a delicious yet subtle coconut flavor and is now one of only 3 oils I use in my cooking (+olive oil, avocado oil).<br /><br />My uses:<br />-Replace butter/fat/oil for non-stick cooking - except when using olive or avocado oil, this is my go to. In the skillet before eggs/bacon/pancakes/etc.<br />-On toast/pancakes etc. as a butter replacement - that little hint of coconut is delicious and the fattiness is reminiscent of butter.<br />-A tablespoon in my smoothies (for the health benefits)<br />-Oil replacement in baking recipes - it works just as well and is healthier!<br /><br />It's important to note that in cooking, the coconut flavor does not persist. If I add it raw I get that flavor but my eggs/bacon, for example, do not have coconut flavor after being cooked in this oil.<br /><br />HEALTHY: Read up on all the health benefits but here's the main one: yes this is a saturated fat. However, it's made up of medium-chain fatty acids. This type of fat is readily converted to energy and rarely stored as fat. Research shows that coconut oil (in moderation, of course) helps you lose weight and speeds up your metabolism. A few tablespoons a day is GOOD FOR YOU!<br /><br />My only con for this product is the plastic jar/tub. I hate plastic. Glass would be nice, as always!",5
368114,B003B3OOPA,A1TDLSUDVVJAWQ,Great for hair,"I bought this to use as a hair conditioner after reading about it in a magazine. I have long thick hair with split ends. When it came in I decided to try it. It has a wonderful nutty smell and is solid at temps below 70 degrees. I took a chunk out and rubbed it into my palms and then into my hair after shampooing. I made the mistake of just rinsing it out instead of following with another shampoo. Don't do this unless you want grease head! So, the next time I did the same thing, shampoo my hair first apply the coconut oil and allow it to sit for a while, but this time I shampooed it out. Boy what a difference! My hair was soft, shiny and manageable for the rest of the week. I now use it about once a week as a deep conditioner. Great stuff and I'm glad that I found it.",5
368115,B003B3OOPA,A3BFN91Z2MAUBK,"Bought it for my dog, but love it for myself!","I initially bought this for my dog.  She has sensitive, dry skin, and will get rashes on her legs.  I just rub this in and wah-lah!  No more itchy skin.  Not to mention, unlike so many other products, it is completely fine if she decides to go to lick-town on it.  It also smells amazing, so it isn't a big deal if she gets it on something.  I also have dry skin, so I will rub it on my elbows and massage it into my scalp.  After that, you can put it in recipes in place of butter in order to replace some bad fat with good fat.  I am all for a product that is multipurpose and very ecofriendly.  Anytime you can go natural, you definitely should.  Maybe it's just the glue-eating kid in me, but I think it's pretty awesome that I can eat my conditioner/lotion.",5
368116,B003B3OOPA,AU6G4BT6Q29TB,Excellent,It's my first time purchasing this product from Amazon. I have been using this product for more than two years. It's fantastic and an excellent source for good health. I will encourage anyone to purchase this product.,5
368118,B003B3OOPA,A36AXVUWR2YQWL,wonderful!!,"Coconut oil is a wonderful product for African American hair and I absolutely love it. You can even use this, solely, as a deep conditioner, or melt it and mix it with your current deep conditioner to give it an extra boost.<br /><br />This seller is wonderful.  I ordered this yesterday and received it today.  Amazing.",5
368119,B003B3OOPA,A1XHN1HH440ZIU,...great for Hair!,"I recently bought this product after hearing great reviews on it and I can say that I definitely agree. I use this on my hair exclusively, I am an African-American and have natural hair. I usually just ""seal"" my hair with this, which it's good for, but it can be greasy. I don't really know how to combat that, but it doesn't really have too much of a smell either, which is good b/c I don't know how I feel about the smell of coconut. The amount is quite enough for the price, but depending on how much you use it may not last as long as it looks like it will. Mine probably won't last too long, but I will definitely buy again.",5
368120,B003B3OOPA,A3BVN2QBNPBHCR,Wow!  The best smelling and tasting coconut oil yet!,"I'm very strict with my diet. I eat only organic foods, practice CRON (calorie restriction with optimal nutrition), eat minimal carbs and lots of nutrients. I've tested 4 other brands of organic coconut oil -- Nutiva, Spectrum Naturals, and 2 small scale raw food companies. This one is easily the best so far.<br /><br />The aroma is wonderful and the texture is much fuller than the other brands. This coconut oil has fuller taste and less watered-down feeling than the other brands. So if you're looking for a good organic coconut oil, this is the one.<br /><br />Now for some quick facts about how amazingly healthy this stuff is:<br /><br />1) Medium chain fatty acids --> Digest very easily without requiring the gall bladder to do much. Great for people missing gallbladders and truly everyone.<br /><br />2) Converts to usable energy very quickly. A much more balanced and less manic energy than any carbohydrate (fructose, lactose, glucose, etc)<br /><br />3) Anti-viral, anti-parasitic, anti-bacterial, anti-fungal. Keeps your digestive system very clean inside. Helps destroy candida and balance intestinal (probiotic) bacteria. Helps the immune system.<br /><br />4) Longer lasting energy without insulin levels being adversely affected. Fats are the cleanest burning energy for our body. Carbohydrates cause insulin levels to raise and crash, which is what creates the ""eat every 3 hours"" cravings that so many people this is hunger. Healthy fats, like this oil, will not affect insulin and give us much more stable energy that last longer in the body.<br /><br />5) Tastes great. Smells great.<br /><br />6) Can be used topically to make the skin very soft. Is absorbed into the skin to nourish it, unlike most cosmetic moisturizers which leave residue or cause long-term dryness by unbalancing the body's innate skin oil balance.<br /><br />7) Can be used as a sexual lubricant. Coconut oil is a natural anti-viral, anti-fungal, and anti-bacterial lubricant which helps keep these organs clean and reduce the spread of unwanted problem.<br /><br />8) Great for hair and can be used as a leave-on conditioner. Like it's skin use, coconut oil will not imbalance the body's natural oils.... unlike chemical-based conditioners. Plus, because coconut is anti-""everything bad"" it will keep the hair clean too!<br /><br />9) Coconut oil detox cleanse. The medium-chain fatty acids make this and ideal food for detox cleanses because the energy is available with minimal digestive effort, plus all of it's anti-""everything bad"" properties. The detox cleanse is a 3 to 7 day process where all carbohydrate foods are removed and coconut oil is eaten as the primary energy source (approx. 14 Tablespoons each day). The oil can be combined with organic lemon water as well. You can find the instructions by Googling ""Natural News Coconut Oil Cleanse"".<br /><br />Basically, coconut oil is amazing! And this brand is the best I've found so far. Enjoy!<br /><br />*** Update: I found a good website for coconut oil information and recipes. It has summaries of many studies on coconut oil.  Visit coconutdiet (dotcom)",5
368121,B003B3OOPA,A1Z0VDSYKCQTRH,Cannot live without this product!,"I am in sheer heaven! It smells sooo wonderful. Not overpowering, just a subtle scent. I'm using this product as a skin softener (marvelous), hair product (so soft) and for cooking (light, tasty). Although, I have 3 different bottles for their uses. I keep them refrigerated for longevity (just a preference). I prefer the product in its solid state rather than the liquified state for use.<br /><br />Add a few drops to your lotion, use in your co-wash bottles and great when grilling foil wrapped seafoods and brush on shish kebabs and grilled veggies. Its light.<br /><br />I will remain a faithful consumer of this product.<br /><br />Nina",5
368122,B003B3OOPA,A2E5WDE65T1XEX,Love love love this product!,"I'm new to the coconut oil hype, but so far I can say the excitement is totally founded.  I haven't tried it internally yet, but the external use has been amazing.  I have keratosis pilaris (chicken skin) on my arms (upper and lower), legs, and butt (yay, me!).  I've only ever found one cream by Lush that made any difference, and it was very expensive.  Enter, coconut oil! First, you will notice that it comes as a solid (unless the temperature is above 72 degrees, then it melts, which is ok, don't panic).  You take a bit and rub it between your hands and it melts instantly.  You're going to think first: oh yuck, I'm not putting this on my body! But please do: rub it anywhere and everywhere.  You'll notice how at firstit doesn't seem to be sinking in, but if you wait about ten minutes, it will do just that.<br /><br />I should also mention I have a sensitive skin on my face, which despite proper exfoliating, sheds skin often.  I get dry patches that, when at their worst, act like burns that open and are painful.  I know, pretty gross.  I'm usually cautious about trying new products on my face because it's so sensitive.  For years I've been using Eucerin, but it's not always enough.<br /><br />I through caution to the wind and slatered my face with the coconut oil.  It felt pretty gross at first, but within ten minutes it started to sink it.  I was nervous that I would wake up in the morning with oil-induced acne, but that didn't happen.  What did happens was that it had sunk in completely and my face was the smoothest and softest I'd ever seen.  Honestly, I couldn't stop touching my face!  Of course this meant my makeup went on better, and I looked...I don't know...I guess the word is well-rested.<br /><br />Another HUGE bonus is that while the dots on my arms still look like they're there, my keratosis pilaris is all but gone!  My arms, legs, (and yes, butt) are the softest and smoothest I've ever seen them.  I can't believe this worked! As you're working the oil into your skin, don't forget to rub it into your nails and eyelashes too.  I swear my eyelashes look longer andI know my nails are definitely stronger.<br /><br />Lastly, this product is CHEAP, you really can't go wrong with it.  I have two tubs of it, one for my body and the other for my diet (the thought of using one for both grossed me out). I'll let you know how that goes.<br /><br />Anyway, consider this a five-star, two thumbs way up review!",5
368123,B003B3OOPA,A3LS7BZ2Z53G2L,Miracle for Your Skin!,"I bought this product after my sister gave me a sample of the coconut oil she uses, and it left my skin looking much improved after 2 1/2 years of full-time work and full-time school (plus a husband and kids) left my face broken out from stress.  Coconut oil in general is amazing!  It has cleared up about 90% of my hormonal acne and after I wash my face and use the coconut oil, my face looks so healthy, glowing, and clean.  It seems to go against all sound advice to slather oil on your face, but it really works!  My husband even uses it each night after washing, and I've really noticed a change in his skin.  I have recently been using it on my entire body and have such soft skin (elbows and knees included).<br /><br />For this particular brand of coconut oil, it doesn't seem to be much different than the sample my sister gave me (which was a different brand).  There is a good bit in the jar.  It's pretty firm, so it's a little hard to dig out at first; but once your hands warm it up a little, it softens.  I dig out a small chunk and rub it between my palms.  It melts almost instantly and is ready to rub in.  This just seems to be the right way to take care of your skin as opposed to layering chemical after chemical in hopes that something, anything will work.",5
368124,B003B3OOPA,A3KUQ3M1O3L9DW,"multiple uses, goes a long way","I have never purchased  this type of product before but I am glad I started with this one. The smell is savory coconut. I scrapped some into a small glass pot to keep in the bathroom and I take a small amount, melt it in my palm and treat my hair ends at least 3 times a week with it. I also use it for cooking (great to add to shrimp or anything you want to infuse with a little coconut essence'. Would absolutely go with this brand again.",5
